loan_id,borrower_id,loan_type,origination_date,maturity_date,original_principal,current_balance,interest_rate,term_months,borrower_state,loan_purpose,credit_grade,employment_length,income_band,payment_status,days_past_due,servicer_name,last_payment_date,last_updated_at,document_status,source_system
L-100478,B-89003,JUMBO,2017-05-19,2047-05-20,347622.13,162354.97,4.634,360,CA,CASH_OUT,C,8-10 years,$150k+,CURRENT,0,Servicer_C,2024-02-17,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100178,B-30510,CONVENTIONAL,2017-11-17,2027-11-18,319704.59,107816.96,3.631,120,OH,CASH_OUT,B,1-3 years,$100k-$150k,CURRENT,0,Servicer_C,2024-02-26,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100715,B-79068,CONVENTIONAL,2015-11-12,2045-11-12,446358.08,263844.48,6.55,360,OH,PURCHASE,C,10+ years,$0-$50k,CURRENT,0,Servicer_B,2024-01-08,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100142,B-82795,FHA,2016-04-01,2031-04-02,499874.01,332737.08,5.183,180,NY,CASH_OUT,C,1-3 years,$150k+,CURRENT,0,Servicer_B,2024-01-25,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100415,B-72876,VA,2019-06-22,2034-06-23,304974.57,166259.97,6.368,180,FL,CASH_OUT,C,10+ years,$50k-$100k,CURRENT,0,Servicer_A,2024-01-11,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100135,B-16039,FHA,2023-08-09,2038-08-09,356903.64,235418.66,4.014,180,TX,PURCHASE,A,< 1 year,$100k-$150k,CURRENT,0,Servicer_A,2024-01-15,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100801,B-19539,CONVENTIONAL,2017-06-17,2027-06-18,156631.86,31487.7,3.158,120,OH,REFINANCE,B,8-10 years,$0-$50k,CURRENT,0,Servicer_C,2024-01-26,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100881,B-14041,FHA,2019-06-23,2029-06-23,123789.71,25130.47,6.919,120,GA,CASH_OUT,D,1-3 years,$100k-$150k,CURRENT,0,Servicer_A,2024-02-24,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100016,B-23527,JUMBO,2019-11-20,2034-11-21,211009.75,40428.27,4.774,180,PA,PURCHASE,B,< 1 year,$0-$50k,CURRENT,0,Servicer_C,2024-01-21,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100213,B-19395,CONVENTIONAL,2023-09-30,2053-10-01,403259.81,100649.51,5.215,360,IL,PURCHASE,B,10+ years,$50k-$100k,CURRENT,0,Servicer_B,2024-01-13,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100682,B-86990,JUMBO,2015-04-13,2030-04-13,117864.07,104907.81,3.843,180,TX,CASH_OUT,D,8-10 years,$100k-$150k,CURRENT,0,Servicer_B,2024-01-22,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100642,B-43499,JUMBO,2022-06-30,2052-07-01,330804.44,172504.29,4.046,360,NY,REFINANCE,A,4-7 years,$0-$50k,CURRENT,0,Servicer_B,2024-01-05,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100631,B-42468,JUMBO,2020-03-31,2030-04-01,413727.01,126184.65,5.412,120,CA,CASH_OUT,C,4-7 years,$150k+,CURRENT,0,Servicer_C,2024-02-29,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100989,B-31885,FHA,2020-10-06,2050-10-08,119990.99,31050.95,7.306,360,FL,CASH_OUT,C,10+ years,$150k+,CURRENT,0,Servicer_C,2024-02-07,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100325,B-24572,VA,2021-08-04,2051-08-06,132861.07,53891.95,6.28,360,CA,REFINANCE,B,1-3 years,$0-$50k,CURRENT,0,Servicer_B,2024-02-01,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100968,B-88214,JUMBO,2019-06-01,2034-06-01,209903.46,76372.98,7.309,180,OH,REFINANCE,D,10+ years,$100k-$150k,CURRENT,0,Servicer_A,2024-02-06,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100503,B-65382,VA,2017-07-08,2047-07-09,252293.06,203598.95,4.647,360,FL,PURCHASE,C,< 1 year,$50k-$100k,CURRENT,0,Servicer_C,2024-01-17,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100279,B-30139,CONVENTIONAL,2023-07-18,2033-07-18,230474.55,111485.14,4.125,120,TX,REFINANCE,A,4-7 years,$150k+,CURRENT,0,Servicer_C,2024-02-29,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100402,B-87144,FHA,2019-02-27,2034-02-27,253854.51,207536.61,4.624,180,NC,CASH_OUT,A,10+ years,$100k-$150k,CURRENT,0,Servicer_B,2024-02-12,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100695,B-90478,FHA,2017-05-20,2027-05-20,183770.86,127822.08,3.341,120,IL,REFINANCE,A,< 1 year,$100k-$150k,CURRENT,0,Servicer_B,2024-01-14,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100666,B-92215,VA,2017-01-15,2032-01-16,132558.11,63560.02,3.826,180,IL,REFINANCE,D,10+ years,$100k-$150k,CURRENT,0,Servicer_C,2024-01-26,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100337,B-40095,FHA,2023-12-23,2033-12-23,420590.35,193071.31,4.993,120,MI,CASH_OUT,B,4-7 years,$100k-$150k,CURRENT,0,Servicer_B,2024-01-11,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100693,B-29213,VA,2021-11-29,2051-12-01,338962.0,202147.51,4.9,360,TX,PURCHASE,A,8-10 years,$0-$50k,CURRENT,0,Servicer_B,2024-01-31,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100426,B-65778,JUMBO,2022-07-27,2037-07-27,225102.29,120696.47,6.019,180,NY,CASH_OUT,A,4-7 years,$150k+,CURRENT,0,Servicer_C,2024-02-10,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100063,B-57615,VA,2015-05-24,2025-05-24,356071.33,103387.03,3.513,120,NY,CASH_OUT,D,1-3 years,$50k-$100k,CURRENT,0,Servicer_B,2024-02-03,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100535,B-65625,FHA,2021-01-07,2036-01-08,302205.47,130290.37,6.032,180,NY,CASH_OUT,A,< 1 year,$150k+,CURRENT,0,Servicer_B,2024-01-18,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100990,B-76043,CONVENTIONAL,2019-10-30,2049-10-30,61232.05,8193.75,4.958,360,NC,PURCHASE,A,4-7 years,$0-$50k,CURRENT,0,Servicer_A,2024-01-08,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100032,B-85091,FHA,2022-02-25,2052-02-26,218962.16,156986.77,4.363,360,CA,REFINANCE,C,4-7 years,$0-$50k,CURRENT,0,Servicer_A,2024-01-01,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100039,B-14115,JUMBO,2022-03-25,2037-03-25,228614.39,24549.39,6.259,180,NY,REFINANCE,C,< 1 year,$150k+,CURRENT,0,Servicer_C,2024-02-04,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100038,B-86762,VA,2017/12/16,2047-12-17,200737.92,139153.69,3.943,360,PA,PURCHASE,B,< 1 year,$150k+,CURRENT,0,Servicer_A,2024-01-13,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100782,B-92797,VA,2018-08-17,2033-08-17,249458.35,162824.97,2.577,180,PA,REFINANCE,C,4-7 years,$50k-$100k,CURRENT,0,Servicer_C,2024-01-08,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100181,B-57236,JUMBO,2015-11-19,2045-11-19,357899.3,253391.06,6.197,360,GA,REFINANCE,B,8-10 years,$150k+,CURRENT,0,Servicer_B,2024-02-20,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100974,B-16907,JUMBO,2015-04-16,2030-04-16,199350.98,45017.9,3.129,180,IL,CASH_OUT,D,4-7 years,$150k+,CURRENT,0,Servicer_A,2024-01-22,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100948,B-19358,FHA,2017-05-02,2047-05-03,434146.93,114608.01,6.33,360,NY,REFINANCE,A,1-3 years,$50k-$100k,CURRENT,0,Servicer_C,2024-02-09,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100227,B-49588,CONVENTIONAL,2015-10-14,2025-10-13,177789.56,124407.82,4.43,120,PA,CASH_OUT,A,10+ years,$0-$50k,CURRENT,0,Servicer_C,2024-02-04,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100547,B-10747,FHA,2016-05-20,2026-05-20,125501.26,33002.78,2.79,120,OH,PURCHASE,A,< 1 year,$150k+,CURRENT,0,Servicer_B,2024-01-15,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100770,B-77721,VA,2020-12-28,2050-12-30,92270.84,51762.97,6.241,360,FL,REFINANCE,D,10+ years,$150k+,CURRENT,0,Servicer_A,2024-02-04,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100502,B-37076,FHA,2023-11-08,2038-11-08,281013.9,172868.84,3.498,180,OH,PURCHASE,D,10+ years,$0-$50k,CURRENT,0,Servicer_C,2024-01-27,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100044,B-63283,CONVENTIONAL,2021-01-13,2036-01-15,94295.37,61636.12,5.338,180,TX,REFINANCE,D,4-7 years,$150k+,CURRENT,0,Servicer_B,2024-02-21,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100076,B-74988,JUMBO,2018-03-17,2048-03-17,428541.4,318027.23,7.389,360,FL,CASH_OUT,A,1-3 years,$0-$50k,CURRENT,0,Servicer_A,2024-02-16,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100796,B-30517,VA,2021-12-13,2051-12-14,74026.51,17963.09,3.295,360,NC,PURCHASE,B,4-7 years,$100k-$150k,CURRENT,0,Servicer_C,2024-01-15,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100365,B-69508,FHA,2020-01-16,2050-01-17,426252.46,268233.8,4.684,360,CA,REFINANCE,C,4-7 years,$0-$50k,CURRENT,0,Servicer_C,2024-02-20,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100300,B-22537,VA,2020-04-22,2050-04-23,413923.9,71306.01,2.615,360,CA,PURCHASE,B,4-7 years,$150k+,CURRENT,0,Servicer_B,2024-02-06,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100274,B-78058,CONVENTIONAL,2016-09-10,2046-09-11,256568.2,232726.55,7.169,360,NY,PURCHASE,B,< 1 year,$50k-$100k,CURRENT,0,Servicer_B,2024-02-01,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100718,B-33057,FHA,2015-10-07,2030-10-07,461854.47,438370.33,3.318,180,NC,PURCHASE,C,8-10 years,$0-$50k,CURRENT,0,Servicer_A,2024-02-18,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100291,B-94060,VA,2017-03-28,2027-03-29,355002.54,190733.26,6.049,120,OH,CASH_OUT,C,4-7 years,$0-$50k,CURRENT,0,Servicer_C,2024-01-04,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100030,B-51828,CONVENTIONAL,2022-06-12,2032-06-12,347068.91,122937.03,2.864,120,FL,REFINANCE,C,10+ years,$0-$50k,CURRENT,0,Servicer_B,2024-01-14,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100296,B-40119,VA,2023-12-23,2033-12-23,461921.3,90654.15,2.716,120,NC,REFINANCE,B,< 1 year,$0-$50k,CURRENT,0,Servicer_A,2024-02-11,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100656,B-47267,CONVENTIONAL,2022-12-19,2037-12-19,367294.01,308553.69,6.477,180,OH,CASH_OUT,B,1-3 years,$150k+,CURRENT,0,Servicer_C,2024-01-19,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100499,B-29929,VA,2017-05-05,2027-05-05,294822.05,104223.89,6.512,120,MI,CASH_OUT,C,< 1 year,$50k-$100k,CURRENT,0,Servicer_B,2024-01-27,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100229,B-67267,JUMBO,2021-06-26,2036-06-26,299326.57,247430.95,3.515,180,TX,CASH_OUT,A,1-3 years,$150k+,CURRENT,0,Servicer_A,2024-02-24,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100951,B-16468,VA,2015-07-28,2045-07-28,249860.63,192630.29,5.516,360,PA,REFINANCE,A,8-10 years,$100k-$150k,CURRENT,0,Servicer_C,2024-01-23,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100960,B-68901,CONVENTIONAL,2023-07-12,2038-07-12,53380.97,10038.54,3.541,180,MI,PURCHASE,A,4-7 years,$100k-$150k,CURRENT,0,Servicer_B,2024-02-17,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100463,B-30475,VA,2023-04-30,2053-04-30,464635.74,146352.88,6.277,360,CA,CASH_OUT,B,10+ years,$100k-$150k,CURRENT,0,Servicer_C,2024-02-06,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100919,B-87134,JUMBO,2016-02-17,2031-02-17,294879.6,234793.98,2.908,180,PA,REFINANCE,A,10+ years,$100k-$150k,CURRENT,0,Servicer_A,2024-02-28,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100159,B-99493,VA,2023-10-26,2038-10-26,57513.26,27242.49,7.397,180,IL,PURCHASE,A,< 1 year,$100k-$150k,CURRENT,0,Servicer_C,2024-01-23,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100480,B-40887,JUMBO,2015-10-08,2030-10-08,123724.94,24243.83,6.235,180,TX,REFINANCE,A,4-7 years,$0-$50k,CURRENT,0,Servicer_C,2024-02-08,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100431,B-36303,JUMBO,2023-08-08,2033-08-08,466291.98,440281.68,6.672,120,OH,CASH_OUT,A,1-3 years,$150k+,CURRENT,0,Servicer_B,2024-01-31,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100711,B-89481,CONVENTIONAL,2019-12-14,2029-12-14,179365.75,71993.52,6.837,120,CA,CASH_OUT,D,4-7 years,$100k-$150k,CURRENT,0,Servicer_B,2024-02-19,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100293,B-90969,CONVENTIONAL,2023-07-29,2033-07-28,383424.04,260368.86,6.338,120,OH,REFINANCE,B,4-7 years,$0-$50k,CURRENT,0,Servicer_B,2024-02-14,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100483,B-43354,VA,2021-07-21,2036-07-21,320827.73,33343.83,3.252,180,PA,CASH_OUT,C,4-7 years,$150k+,CURRENT,0,Servicer_B,2024-02-15,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100522,B-93312,JUMBO,2017-09-14,2032-09-14,259018.99,138068.14,7.124,180,GA,CASH_OUT,D,8-10 years,$150k+,CURRENT,0,Servicer_B,2024-02-18,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100761,B-21861,FHA,2018-09-26,2028-09-25,224701.79,98588.86,3.558,120,GA,CASH_OUT,C,4-7 years,$100k-$150k,CURRENT,0,Servicer_B,2024-01-16,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100687,B-29056,VA,2020-12-25,2030-12-26,113896.76,81987.58,6.573,120,OH,PURCHASE,A,< 1 year,$100k-$150k,CURRENT,0,Servicer_C,2024-02-24,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100689,B-90374,CONVENTIONAL,2019-08-12,2049-08-13,330790.14,174256.66,5.88,360,TX,PURCHASE,A,< 1 year,$100k-$150k,CURRENT,0,Servicer_A,2024-01-13,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100831,B-47872,FHA,2022-12-29,2052-12-29,174012.78,47965.9,3.233,360,FL,REFINANCE,D,10+ years,$150k+,CURRENT,0,Servicer_A,2024-01-05,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100524,B-62050,CONVENTIONAL,2017-08-20,2047-08-22,289571.06,169533.15,3.388,360,FL,PURCHASE,B,10+ years,$150k+,CURRENT,0,Servicer_C,2024-02-10,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100321,B-15130,JUMBO,2015-07-06,2030-07-06,315374.97,147177.92,6.351,180,PA,CASH_OUT,C,10+ years,$50k-$100k,CURRENT,0,Servicer_B,2024-01-20,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100176,B-99624,VA,2015-05-19,2030-05-19,246797.87,144380.28,4.902,180,NC,REFINANCE,B,10+ years,$100k-$150k,CURRENT,0,Servicer_B,2024-01-22,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100335,B-28675,VA,2018-10-17,2033-10-17,277834.46,103609.57,6.168,180,MI,PURCHASE,D,< 1 year,$0-$50k,CURRENT,0,Servicer_A,2024-02-22,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100119,B-82515,CONVENTIONAL,2021-02-24,2036-02-25,87639.06,63887.43,4.578,180,PA,PURCHASE,B,8-10 years,$150k+,CURRENT,0,Servicer_A,2024-02-16,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100878,B-84875,FHA,2018-02-04,2028-02-05,172687.01,129155.0,6.875,120,OH,REFINANCE,A,< 1 year,$50k-$100k,CURRENT,0,Servicer_A,2024-02-13,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100380,B-57829,FHA,2022-02-13,2052-02-14,363668.31,238020.29,3.691,360,PA,PURCHASE,A,< 1 year,$0-$50k,CURRENT,0,Servicer_A,2024-02-14,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100042,B-29270,FHA,2020-12-28,2035-12-29,403813.54,328964.62,5.918,180,TX,REFINANCE,A,8-10 years,$50k-$100k,CURRENT,0,Servicer_A,2024-02-12,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100627,B-60153,FHA,2016-04-18,2026-04-19,385605.74,334170.73,6.873,120,MI,PURCHASE,A,1-3 years,$50k-$100k,CURRENT,0,Servicer_B,2024-02-12,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100216,B-98334,VA,2017-03-09,2047-03-11,380653.68,225049.77,6.338,360,FL,REFINANCE,A,10+ years,$0-$50k,CURRENT,0,Servicer_C,2024-02-08,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100890,B-68578,CONVENTIONAL,2016-12-04,2026-12-05,391604.43,182989.2,3.386,120,PA,REFINANCE,A,1-3 years,$100k-$150k,CURRENT,0,Servicer_B,2024-02-02,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100844,B-71476,FHA,2020-02-26,2035-02-27,416292.03,334839.4,7.491,180,CA,PURCHASE,B,4-7 years,$0-$50k,CURRENT,0,Servicer_C,2024-02-02,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100328,B-95587,JUMBO,2016-10-01,2046-10-02,320676.24,148262.61,7.213,360,TX,CASH_OUT,B,1-3 years,$0-$50k,CURRENT,0,Servicer_A,2024-02-13,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100994,B-49953,JUMBO,2018-09-12,2028-09-12,197947.91,71618.77,3.388,120,GA,PURCHASE,B,1-3 years,$100k-$150k,CURRENT,0,Servicer_C,2024-01-28,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100932,B-56137,JUMBO,2017-03-14,2027-03-14,323074.82,164289.8,3.837,120,PA,PURCHASE,C,8-10 years,$150k+,CURRENT,0,Servicer_A,2024-02-24,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100794,B-78227,CONVENTIONAL,2015-03-08,2030-03-08,403341.74,298247.9,7.321,180,GA,PURCHASE,D,8-10 years,$0-$50k,CURRENT,0,Servicer_B,2024-02-12,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100185,B-47065,CONVENTIONAL,2022-11-08,2052-11-08,294248.43,227466.71,5.448,360,FL,REFINANCE,B,< 1 year,$50k-$100k,CURRENT,0,Servicer_B,2024-01-29,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100784,B-99614,VA,2019-03-17,2029-03-17,496371.32,442144.12,6.027,120,XX,PURCHASE,B,4-7 years,$100k-$150k,CURRENT,0,Servicer_C,2024-01-11,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100408,B-30708,VA,2022-12-09,2052-12-09,468981.36,203917.18,7.328,360,GA,PURCHASE,A,8-10 years,$50k-$100k,CURRENT,0,Servicer_C,2024-02-25,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100825,B-36693,VA,2022-12-08,2032-12-07,401732.05,50793.87,4.397,120,IL,PURCHASE,D,1-3 years,$0-$50k,CURRENT,0,Servicer_C,2024-02-23,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100680,B-18688,FHA,2023-07-16,2038-07-16,396987.24,164317.4,7.33,180,FL,CASH_OUT,D,1-3 years,$100k-$150k,CURRENT,0,Servicer_B,2024-02-22,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100360,B-92057,VA,2015-02-28,2045-02-28,195058.74,96187.27,6.6,360,PA,REFINANCE,B,10+ years,$0-$50k,CURRENT,0,Servicer_C,2024-01-23,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100769,B-81797,CONVENTIONAL,2017-05-21,2027-05-21,386108.87,311378.13,5.114,120,IL,PURCHASE,A,< 1 year,$50k-$100k,CURRENT,0,Servicer_A,2024-01-26,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100172,B-34086,VA,2016-07-11,2046-07-13,164702.92,154812.23,3.988,360,NY,CASH_OUT,B,< 1 year,$100k-$150k,CURRENT,0,Servicer_A,2024-01-24,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100081,B-57523,FHA,2019-06-28,2029-06-28,365529.29,83152.91,6.865,120,GA,REFINANCE,A,< 1 year,$100k-$150k,CURRENT,0,Servicer_A,2024-02-25,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100501,B-23209,JUMBO,2020-08-07,2035-08-09,73306.82,33851.37,7.326,180,OH,PURCHASE,B,10+ years,$150k+,CURRENT,0,Servicer_A,2024-01-20,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100941,B-51278,CONVENTIONAL,2017-06-02,2047-06-03,311975.34,207990.35,2.841,360,NY,CASH_OUT,D,10+ years,$0-$50k,CURRENT,0,Servicer_A,2024-01-03,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100664,B-22241,JUMBO,2023-04-20,2033-04-20,383600.91,76921.09,5.068,120,NY,CASH_OUT,A,4-7 years,$100k-$150k,CURRENT,0,Servicer_C,2024-02-06,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100528,B-23178,JUMBO,2022-05-30,2037-05-30,158071.06,124497.53,4.501,180,GA,PURCHASE,B,1-3 years,$150k+,CURRENT,0,Servicer_A,2024-01-02,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100305,B-95022,JUMBO,2018-08-07,2033-08-07,366853.05,43190.63,7.256,180,GA,REFINANCE,D,10+ years,$100k-$150k,CURRENT,0,Servicer_B,2024-01-05,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100212,B-56426,CONVENTIONAL,2018-10-23,2048-10-24,280146.79,179857.36,2.958,360,MI,REFINANCE,B,1-3 years,$100k-$150k,CURRENT,0,Servicer_B,2024-02-19,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100452,B-90938,FHA,2019-01-24,2034-01-24,405478.24,-1500.0,2.921,180,NY,REFINANCE,C,4-7 years,$0-$50k,CURRENT,0,Servicer_B,2024-02-18,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100692,B-20077,FHA,2019-04-17,2029-04-16,263813.07,53971.56,3.209,120,NY,PURCHASE,D,< 1 year,$150k+,CURRENT,0,Servicer_A,2024-01-19,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100302,B-67522,VA,2019-02-07,2034-02-07,258972.96,80481.26,3.032,180,OH,REFINANCE,B,< 1 year,$0-$50k,CURRENT,0,Servicer_A,2024-02-06,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100399,B-32615,CONVENTIONAL,2020-09-22,2050-09-23,434344.18,346677.39,6.029,360,PA,REFINANCE,B,10+ years,$100k-$150k,CURRENT,0,Servicer_C,2024-02-11,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100020,B-97283,JUMBO,2023-03-15,2038-03-16,444662.39,315238.94,6.078,180,TX,REFINANCE,A,4-7 years,$50k-$100k,CURRENT,0,Servicer_C,2024-02-12,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100553,B-96609,CONVENTIONAL,2015-10-12,2025-10-12,77375.28,15835.81,6.154,120,GA,PURCHASE,D,1-3 years,$50k-$100k,CURRENT,0,Servicer_B,2024-02-12,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100924,B-69989,CONVENTIONAL,2019-01-05,2029-01-04,421330.41,331354.58,4.182,120,TX,REFINANCE,A,1-3 years,$0-$50k,CURRENT,0,Servicer_B,2024-02-27,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100519,B-66299,VA,2023-02-18,2038-02-18,274679.0,41055.46,3.51,180,CA,PURCHASE,C,8-10 years,$0-$50k,CURRENT,0,Servicer_B,2024-02-16,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100029,B-62837,VA,2023-06-30,2033-06-29,356130.46,162657.13,5.94,120,OH,REFINANCE,B,10+ years,$150k+,CURRENT,0,Servicer_A,2024-02-29,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100218,B-38846,FHA,2016-12-22,2031-12-23,259936.84,48776.21,6.408,180,CA,REFINANCE,A,< 1 year,$0-$50k,CURRENT,0,Servicer_A,2024-01-14,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100323,B-43431,VA,2017-06-24,2027-06-25,484177.93,142784.02,2.962,120,NY,PURCHASE,A,8-10 years,$50k-$100k,CURRENT,0,Servicer_B,2024-02-08,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100945,B-88940,CONVENTIONAL,2017-08-12,2047-08-13,423076.35,243346.43,3.666,360,TX,PURCHASE,C,< 1 year,$50k-$100k,CURRENT,0,Servicer_A,2024-01-31,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100228,B-91152,CONVENTIONAL,2021-03-06,2051-03-08,448052.94,331962.3,6.308,360,OH,PURCHASE,B,1-3 years,$150k+,CURRENT,0,Servicer_C,2024-01-02,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100041,B-51978,JUMBO,2018-03-24,2048-03-25,252488.55,42055.76,3.343,360,NY,REFINANCE,A,10+ years,$50k-$100k,CURRENT,0,Servicer_C,2024-02-04,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
